it,max_clique,max_cycle_clique,mean_p,similarity,re_samp_ratio
1,17,17,4.861008654276805,0.017722473604826545,0.0
2,17,16,4.375196746338665,0.015571095571095572,0.0
3,17,17,3.9383320420144154,0.017639570831060193,0.0
4,17,16,3.5447877953025135,0.017439668174962293,0.0
5,17,16,3.190597973261803,0.01772595857623584,0.0
6,17,17,2.8721931462452432,0.017001114827201784,0.0
7,17,16,2.58526278911025,0.019429265330904676,0.0
8,17,16,2.327025467688773,0.019624178468943813,0.0
9,17,16,2.0946118784094274,0.01659400928139502,0.0
10,17,16,1.8854396480580242,0.015394059592954621,0.0
11,17,16,1.6971846407417552,0.017556017556017555,0.0
12,17,16,1.5277551341571167,0.018778000190639597,0.0
13,17,15,1.3751481792769684,0.01672037737611508,0.0
14,17,16,1.2379223188388093,0.01814310839581598,0.0
15,17,16,1.114419044444465,0.017622377622377623,0.0
16,17,17,1.0036321103096377,0.0202405264352167,0.0
17,17,16,0.9035578567682107,0.018254528346271465,0.0
18,17,16,0.813491028580927,0.017492979791004927,0.0
19,17,16,0.7324308832123723,0.017031286756057397,0.0
20,17,15,0.6593563534266983,0.01606650786978656,0.0
21,17,16,0.5937096755735658,0.019645821804095187,0.0
22,17,15,0.5345072665517724,0.01556606025879769,0.0
23,17,17,0.4817115102062144,0.01724941724941725,0.0
24,17,16,0.4338293166751296,0.017628205128205128,0.0
25,17,15,0.39061494354318,0.017248574210599527,0.0
26,17,16,0.3518424066783993,0.014322014322014322,0.0
27,17,16,0.31694712350009663,0.017435897435897435,0.0
28,17,16,0.28554136863962437,0.016718324410632104,0.0
29,17,16,0.25727618926519935,0.016503496503496504,0.0
30,17,17,0.23220354064829724,0.018254528346271465,0.0
31,17,17,0.2096381568930854,0.019150209455415918,0.0
32,17,16,0.18896329869331466,0.01768669286917462,0.0
33,17,16,0.17035592631352034,0.01896607282603692,0.0
34,17,15,0.15348889221773176,0.0169061707523246,0.0
35,17,16,0.13842896048549552,0.016604742901701757,0.0
36,17,16,0.12487502192648327,0.015002727768685215,0.0
37,17,16,0.1126764772233727,0.018420809034527447,0.0
38,17,16,0.10312667043148344,0.01712538226299694,0.0
39,17,17,0.10324676087194984,0.017033614206759085,0.0
40,17,16,0.10300966839456892,0.018061014411379375,0.0
41,17,16,0.10283290258832467,0.016368625224713787,0.0
42,17,16,0.10268778152294245,0.018241891200148914,0.0
43,17,16,0.1025703735384266,0.01952732913587006,0.0
44,17,17,0.1028374028333547,0.018487551096246748,0.0
45,17,15,0.10259611817335752,0.015690776884806735,0.0
46,17,15,0.10238158075110892,0.016527364593662938,0.0
47,17,16,0.10231020325185192,0.01648022832942043,0.0
48,17,16,0.10224980181781654,0.016139044072004966,0.0
49,17,17,0.10256604604586819,0.019058141140726417,0.0
50,17,15,0.10236660686462816,0.01952267526038018,0.0
51,17,16,0.10230669814745462,0.017250269535461493,0.0
52,17,17,0.10262024297528775,0.01715484989506342,0.0
53,17,16,0.10253257330110994,0.01912829621532996,0.0
54,17,17,0.10282197411416562,0.01756106674139461,0.0
55,17,17,0.10308996702628406,0.017124542124542126,0.0
56,17,16,0.10296891229580402,0.01697037140075115,0.0
57,17,15,0.10273388762266633,0.015944055944055943,0.0
58,17,16,0.10264375595582044,0.017279821627647716,0.0
59,17,16,0.10256329626607597,0.019765906089174296,0.0
60,17,16,0.10249575782949918,0.019149035542478165,0.0
61,17,16,0.10243945987367242,0.017094017094017096,0.0
62,17,17,0.10275083467943005,0.016395005242588887,0.0
63,17,16,0.10266342762313807,0.020289450416492157,0.0
64,17,17,0.10294554252369686,0.019448649144534653,0.0
65,17,16,0.10283718937900796,0.019426414399484417,0.0
66,17,16,0.10273963438623392,0.014926739926739927,0.0
67,17,16,0.10264810725647841,0.018828649824959787,0.0
68,17,16,0.10256528104663293,0.01587968801083555,0.0
69,17,16,0.10249090809788529,0.01759039508585788,0.0
70,17,16,0.1024182739950408,0.01590866554370204,0.0
71,17,15,0.10223289445983047,0.014810700731278348,0.0
72,17,16,0.10218759310361468,0.01715550636413946,0.0
73,17,16,0.10214591657475806,0.019335855401429174,0.0
74,17,16,0.10210851730181204,0.01830851209181582,0.0
75,17,17,0.10243680489330102,0.01609383524277141,0.0
76,17,16,0.10237019172092048,0.019773619773619775,0.0
77,17,16,0.10231204263681153,0.018262313226342003,0.0
78,17,16,0.10226618929443249,0.019632126966652907,0.0
79,17,16,0.10222976456747765,0.01759039508585788,0.0
80,17,15,0.10207102180112447,0.019571865443425075,0.0
81,17,16,0.10204910937747945,0.01731000647968157,0.0
82,17,16,0.10202364104073414,0.01570048309178744,0.0
83,17,16,0.10200049513286208,0.019115890083632018,0.0
84,17,16,0.10197965274598297,0.0193006993006993,0.0
85,17,16,0.10196243062430807,0.020606916019760058,0.0
86,17,17,0.10232172077986809,0.017733900086841264,0.0
87,17,17,0.10264590249401133,0.018432338717036225,0.0
88,17,16,0.10257576818566104,0.016569471443117652,0.0
89,17,16,0.10250739065185621,0.016060862214708368,0.0
90,17,17,0.10281179277633606,0.015619357168652943,0.0
91,17,15,0.10259926462900595,0.020054945054945057,0.0
92,17,16,0.10252959755604749,0.01658279415288761,0.0
93,17,16,0.1024613779554203,0.017705609834411266,0.0
94,17,16,0.10240024915228246,0.018301746562616128,0.0
95,17,16,0.10234984440157205,0.016346737658213067,0.0
96,17,16,0.10230443196635101,0.019393939393939394,0.0
97,17,16,0.10226372546424889,0.018531260033943397,0.0
98,17,16,0.10222326853538462,0.01567209162145871,0.0
99,17,16,0.10219124794536832,0.01835454713152555,0.0
100,17,17,0.10252846765887336,0.01884018013050271,0.0
101,17,17,0.10283114027293479,0.016317016317016316,0.0
102,17,16,0.10273639657788429,0.016380473730745963,0.0
103,17,16,0.10265112448700972,0.017622377622377623,0.0
104,17,16,0.10256877765044115,0.017094017094017096,0.0
105,17,16,0.10248934798640132,0.018622496724686504,0.0
106,17,16,0.10242156054738855,0.019594056157127455,0.0
107,17,16,0.10236045225164453,0.01896607282603692,0.0
108,17,16,0.10229978119369437,0.019055625613002662,0.0
109,17,17,0.10260728435795434,0.0200629779577148,0.0
110,17,16,0.10252384315248828,0.016287402857275816,0.0
111,17,16,0.10245352988727714,0.017801143700424276,0.0
112,17,16,0.10239038076095822,0.01727881727881728,0.0
113,17,16,0.10233507277623109,0.01843533595358413,0.0
114,17,17,0.10265569754713202,0.017308843161625925,0.0
115,17,17,0.1029436907353762,0.018077845415974913,0.0
